NrSiblings,MathScore,ParentEduc,PracticeSport,WklyStudyHours,Gender_male,EthnicGroup_group B,EthnicGroup_group C,EthnicGroup_group D,EthnicGroup_group E,LunchType_standard,TestPrep_none,IsFirstChild_yes
1,60,0,1,1,False,False,True,False,False,True,False,False
2,47,0,2,1,False,False,False,True,False,True,False,True
1,72,0,2,1,True,False,False,False,True,True,True,True
4,75,1,2,0,False,False,True,False,False,True,True,False
5,97,0,2,2,True,False,False,True,False,True,False,True
5,65,1,0,1,True,False,False,False,False,True,True,False
1,65,0,2,2,False,False,False,True,False,True,True,False
4,71,1,1,2,False,False,False,False,False,True,True,False
1,45,1,2,2,True,False,True,False,False,True,False,True
0,59,4,0,2,True,False,True,False,False,False,True,True
5,85,1,2,0,False,True,False,False,False,True,False,True
1,61,0,1,0,False,False,True,False,False,True,True,False
1,45,2,1,1,False,True,False,False,False,True,True,False
1,86,0,2,0,True,False,True,False,False,True,True,True
6,52,0,0,2,False,True,False,False,False,True,True,False
2,68,0,2,2,True,False,True,False,False,True,True,True
3,78,1,1,1,True,False,True,False,False,True,True,False
0,50,1,0,0,False,False,True,False,False,False,False,True
0,69,0,2,0,True,False,False,False,True,False,True,True
4,68,0,0,1,False,False,False,False,True,True,True,True
1,69,1,2,1,False,False,True,False,False,True,True,True
1,35,0,0,1,True,False,False,False,False,False,True,True
1,58,0,1,0,True,False,True,False,False,True,True,False
5,60,0,1,1,False,True,False,False,False,True,True,True
3,80,3,1,1,True,False,True,False,False,True,True,False
1,65,1,1,1,True,False,True,False,False,True,True,True
1,80,0,2,1,False,False,False,False,True,True,False,False
3,75,1,2,0,True,False,True,False,False,True,True,True
1,59,0,2,1,True,False,True,False,False,True,True,True
3,65,0,1,1,True,False,True,False,False,True,False,False
3,52,2,1,2,False,False,True,False,False,False,True,True
1,65,3,1,0,True,False,True,False,False,True,True,True
2,52,4,2,2,False,False,False,True,False,True,False,False
4,51,1,2,1,False,False,False,False,False,True,True,False
3,59,1,1,0,False,False,False,True,False,True,True,True
3,60,0,1,1,True,False,True,False,False,True,True,True
3,94,3,1,1,True,False,False,True,False,True,False,True
1,50,1,2,1,False,True,False,False,False,False,True,False
1,79,1,0,2,False,True,False,False,False,True,True,True
1,46,0,1,0,False,False,False,True,False,True,True,True
3,84,3,0,1,False,True,False,False,False,True,True,True
2,91,0,2,0,True,False,True,False,False,True,True,True
0,47,0,1,1,False,True,False,False,False,True,False,True
6,74,2,2,1,False,False,True,False,False,True,False,True
0,85,2,0,1,True,False,False,False,False,True,True,True
1,58,0,0,1,True,True,False,False,False,True,True,True
2,94,1,2,1,False,False,False,False,True,True,True,False
4,63,1,1,1,False,False,True,False,False,True,True,True
0,62,2,1,0,True,False,False,True,False,True,False,True
5,67,0,2,1,False,False,False,False,True,False,True,True
1,72,2,2,1,False,True,False,False,False,False,True,True
3,87,3,1,1,True,False,False,True,False,True,True,True
4,52,2,2,0,False,False,False,True,False,False,True,True
0,45,2,1,2,False,False,True,False,False,True,True,True
3,43,2,2,1,False,True,False,False,False,True,True,True
1,73,2,2,1,True,False,True,False,False,False,True,False
1,53,1,1,1,True,False,True,False,False,True,False,True
2,66,1,1,1,False,False,True,False,False,True,False,True
2,78,1,0,0,False,False,False,True,False,True,True,True
1,65,1,2,2,True,False,True,False,False,False,False,True
3,66,1,1,1,True,True,False,False,False,True,False,True
2,72,1,1,1,False,False,False,True,False,True,True,False
2,78,2,2,0,False,False,True,False,False,True,False,True
3,56,3,1,0,True,False,True,False,False,False,False,False
0,61,0,1,2,True,True,False,False,False,False,True,True
1,78,0,2,0,True,True,False,False,False,True,False,False
2,85,1,2,1,True,False,True,False,False,False,True,True
2,76,0,1,1,True,False,False,False,True,False,False,True
3,62,0,0,1,True,True,False,False,False,False,False,False
0,28,0,1,0,False,False,False,False,False,True,True,True
3,93,1,1,0,True,False,False,True,False,True,False,False
0,62,0,2,1,False,False,True,False,False,False,False,True
2,64,0,1,1,True,False,True,False,False,False,False,True
1,67,0,2,0,False,True,False,False,False,True,False,True
1,81,0,1,1,True,False,False,True,False,False,True,True
1,79,0,1,0,False,False,False,False,True,True,True,False
2,86,2,0,2,True,False,False,False,True,True,True,True
1,80,1,1,1,True,True,False,False,False,True,False,True
5,61,0,2,1,True,False,True,False,False,False,True,True
1,77,0,2,1,False,False,True,False,False,True,False,False
4,35,0,1,0,False,False,True,False,False,False,False,True
3,72,0,2,1,True,False,False,True,False,True,False,False
1,47,1,0,2,True,False,True,False,False,False,False,True
2,55,0,1,2,True,False,True,False,False,False,True,False
2,77,2,2,0,False,False,True,False,False,True,False,True
4,77,4,2,0,False,False,False,False,True,True,True,False
6,91,3,1,2,True,True,False,False,False,True,True,True
4,61,1,0,0,False,False,False,False,False,True,True,False
3,58,1,2,0,True,True,False,False,False,False,True,False
1,56,1,2,1,False,False,True,False,False,True,False,False
2,80,1,2,1,True,False,False,True,False,False,False,False
0,60,2,2,0,False,False,False,True,False,True,True,True
0,35,1,2,1,True,False,False,True,False,False,True,True
1,63,0,1,0,True,False,False,False,False,False,False,True
2,45,4,1,0,False,False,True,False,False,False,True,True
1,52,1,2,0,True,False,True,False,False,True,True,True
2,74,3,1,2,False,True,False,False,False,True,True,True
2,85,1,1,2,True,False,False,True,False,True,False,True
2,67,4,1,2,True,False,True,False,False,True,False,True
3,95,2,1,0,True,False,False,False,True,True,True,False
3,58,1,1,0,True,False,True,False,False,False,True,True
2,60,3,1,0,True,False,True,False,False,True,True,False
3,63,0,1,1,False,False,False,True,False,True,True,True
1,78,2,2,2,False,False,True,False,False,True,True,True
4,46,0,0,2,False,False,False,True,False,True,True,True
3,52,0,0,1,True,True,False,False,False,False,True,True
1,53,1,1,2,False,False,True,False,False,False,True,False
6,67,1,2,1,False,False,True,False,False,True,True,True
1,84,3,2,0,True,True,False,False,False,True,True,True
5,73,0,1,1,True,False,False,True,False,False,True,False
4,49,1,1,2,True,False,False,False,False,True,True,True
2,75,1,2,2,True,False,False,True,False,True,True,False
3,52,3,2,1,True,False,False,True,False,True,True,False
0,63,0,2,0,False,False,True,False,False,True,True,True
2,71,2,2,0,False,False,False,False,False,True,True,True
2,42,1,2,1,False,False,True,False,False,False,True,True
0,55,1,1,1,False,False,True,False,False,True,True,True
3,66,2,1,1,True,False,True,False,False,False,True,True
4,51,0,0,0,True,False,True,False,False,True,True,True
1,77,3,0,0,False,False,True,False,False,True,True,False
5,55,1,1,1,True,False,False,False,False,False,True,True
2,51,4,1,1,True,False,True,False,False,False,True,False
1,89,4,2,1,True,False,True,False,False,True,True,False
0,57,1,1,1,False,False,False,False,False,True,False,True
6,63,0,2,2,False,True,False,False,False,True,True,True
2,69,4,2,1,False,False,False,True,False,True,False,True
0,54,2,2,1,False,False,True,False,False,False,False,True
1,70,0,1,0,False,False,False,False,True,True,False,True
3,48,3,2,1,True,False,False,True,False,False,True,False
1,41,0,1,1,True,True,False,False,False,True,False,True
0,50,0,1,1,False,True,False,False,False,True,True,True
4,79,0,1,1,True,True,False,False,False,True,False,True
4,74,1,1,1,False,False,False,True,False,False,False,True
0,96,3,0,1,False,False,True,False,False,True,True,True
4,73,2,2,2,False,False,True,False,False,True,True,True
2,89,0,2,2,False,True,False,False,False,False,False,True
2,68,0,2,2,False,False,True,False,False,True,True,False
1,68,2,1,1,False,False,False,True,False,True,False,True
1,65,0,1,1,False,False,True,False,False,False,False,True
2,74,0,2,2,False,False,False,True,False,True,True,True
2,59,3,1,1,False,False,False,True,False,True,True,False
3,80,1,2,1,False,False,False,False,True,True,True,True
1,62,2,2,2,False,True,False,False,False,True,True,True
0,55,2,2,1,False,False,False,False,False,True,False,True
3,80,1,2,1,False,False,False,False,True,True,True,True
7,70,1,1,0,True,False,True,False,False,True,False,False
3,70,2,2,0,False,False,False,False,False,True,False,True
1,73,0,1,1,False,True,False,False,False,True,False,True
2,70,0,1,0,True,False,False,True,False,True,False,False
3,85,1,1,0,True,False,False,True,False,True,False,True
1,83,1,2,1,True,False,False,False,True,True,False,True
4,86,1,2,1,True,False,False,True,False,True,True,True
0,100,0,2,1,True,False,True,False,False,True,False,True
2,76,4,2,0,False,False,False,False,False,False,True,True
0,62,4,1,1,False,True,False,False,False,True,True,True
0,45,4,1,0,True,False,False,False,True,False,False,True
7,64,1,1,2,True,False,True,False,False,True,True,False
0,87,3,2,1,False,False,False,True,False,True,True,True
4,56,0,1,0,True,False,True,False,False,False,False,True
5,86,3,2,1,False,False,False,False,True,True,True,True
1,54,4,1,1,False,True,False,False,False,True,False,True
1,74,3,1,2,False,False,False,False,False,True,False,False
0,65,0,2,1,True,False,False,False,False,True,True,True
4,75,3,2,0,True,False,True,False,False,True,False,True
2,92,3,2,0,True,False,False,True,False,True,False,True
1,51,0,1,1,True,False,True,False,False,False,True,True
0,71,0,2,0,False,False,True,False,False,True,True,True
5,81,2,2,2,False,False,False,True,False,True,True,True
1,67,2,2,1,True,False,False,True,False,False,True,True
2,68,4,2,2,False,False,False,False,False,True,True,False
3,59,0,1,0,False,False,True,False,False,True,True,True
1,71,0,2,2,True,False,True,False,False,True,True,False
2,100,2,1,1,True,False,False,False,False,True,False,True
3,87,3,1,0,True,False,True,False,False,False,False,True
4,93,2,2,1,False,False,True,False,False,True,False,True
5,60,3,2,1,True,False,True,False,False,True,False,False
2,87,1,0,2,False,True,False,False,False,True,True,True
2,54,0,1,0,False,True,False,False,False,True,False,True
1,64,1,1,1,False,False,True,False,False,False,True,True
3,69,1,2,1,True,False,False,True,False,True,True,True
3,45,1,1,0,True,False,True,False,False,False,True,True
2,78,3,2,2,False,False,True,False,False,True,False,True
2,51,0,2,1,False,False,False,False,True,False,False,True
1,70,2,1,1,True,False,True,False,False,True,True,True
1,71,0,1,1,False,False,False,True,False,True,True,True
4,97,3,1,0,True,False,False,True,False,True,True,True
1,77,1,1,1,True,False,False,False,False,False,True,True
0,69,0,1,0,True,False,False,False,False,True,True,True
2,62,0,1,1,False,False,True,False,False,True,True,False
3,66,1,2,2,True,True,False,False,False,False,True,False
2,71,0,1,0,True,False,False,False,False,True,True,True
4,46,1,1,1,True,False,True,False,False,False,True,False
3,57,1,1,0,True,False,True,False,False,True,False,False
0,73,1,1,2,False,False,True,False,False,True,True,True
1,66,3,1,0,False,False,True,False,False,True,True,False
0,48,4,0,0,False,False,False,False,True,False,True,True
1,95,2,2,1,False,False,False,False,False,True,True,True
0,73,2,2,1,False,False,False,True,False,False,False,True
1,85,2,0,1,True,True,False,False,False,True,True,True
7,70,1,1,2,False,False,True,False,False,True,False,True
4,79,4,1,1,False,False,False,False,False,False,False,True
0,69,1,0,0,False,False,False,True,False,True,False,True
3,74,4,2,1,True,False,False,True,False,True,True,True
1,75,2,1,1,False,False,True,False,False,True,False,True
3,78,4,2,1,True,False,False,True,False,False,True,True
1,82,1,1,1,True,False,True,False,False,True,True,True
2,100,0,1,1,True,False,False,True,False,True,False,False
1,68,1,2,2,True,False,False,False,True,False,False,True
5,67,0,1,0,False,True,False,False,False,True,False,False
2,73,3,1,2,False,False,False,False,True,True,False,True
6,62,0,1,0,False,True,False,False,False,False,True,True
5,87,3,2,0,True,False,True,False,False,True,False,False
3,47,4,2,0,True,True,False,False,False,False,True,False
2,78,4,1,2,False,True,False,False,False,True,False,True
3,89,0,1,1,True,False,False,False,False,True,True,False
5,71,2,1,1,True,False,False,False,False,True,True,True
0,96,3,2,2,False,False,False,False,True,False,True,True
1,44,0,1,0,False,True,False,False,False,False,False,True
4,72,3,2,1,False,False,False,False,True,True,True,True
3,54,0,1,0,False,False,True,False,False,True,False,True
1,75,1,1,1,False,True,False,False,False,False,True,False
1,74,4,1,0,True,False,False,False,True,True,True,True
7,76,3,1,1,True,False,False,True,False,False,False,False
3,88,1,1,2,True,False,True,False,False,False,False,False
1,28,0,1,1,False,True,False,False,False,True,False,True
0,62,0,1,1,False,False,False,True,False,False,False,True
1,78,4,1,1,True,False,True,False,False,False,False,True
2,65,2,2,2,False,False,False,False,False,True,True,False
2,81,2,1,1,False,False,True,False,False,True,True,True
3,26,0,1,0,False,True,False,False,False,True,True,True
4,100,1,2,1,True,False,False,True,False,True,True,False
4,69,2,1,1,True,False,True,False,False,True,True,True
0,51,2,1,0,False,False,True,False,False,False,False,True
2,80,1,1,2,True,False,False,False,True,True,True,True
0,91,1,1,1,True,False,False,False,False,True,True,True
1,65,1,1,0,True,False,False,True,False,False,True,True
2,90,0,1,0,False,False,False,False,True,True,True,False
4,64,1,2,1,False,False,False,False,True,False,True,True
1,84,0,2,1,True,False,False,True,False,True,True,False
1,84,1,1,0,False,False,False,True,False,True,True,False
0,87,2,2,1,False,False,True,False,False,True,True,True
3,30,0,2,0,False,False,True,False,False,False,False,False
5,94,0,0,1,True,False,True,False,False,True,False,True
1,58,0,1,2,False,False,True,False,False,False,False,True
2,60,2,2,1,False,True,False,False,False,False,True,False
2,68,1,1,0,True,False,False,True,False,True,True,True
2,96,1,1,0,True,False,False,False,True,True,True,True
1,75,4,1,1,False,False,True,False,False,True,True,True
5,60,2,2,1,False,False,True,False,False,False,True,True
0,55,1,1,1,False,False,False,False,False,False,True,True
2,45,3,1,1,False,False,True,False,False,True,True,False
1,63,2,2,1,False,False,True,False,False,False,True,True
1,90,0,1,2,False,False,False,True,False,True,True,True
0,58,1,1,1,False,False,True,False,False,False,False,True
2,53,2,2,1,True,True,False,False,False,False,False,False
2,68,4,2,1,True,False,True,False,False,True,True,True
1,60,0,2,1,False,False,False,True,False,False,True,True
3,63,0,0,1,True,False,True,False,False,True,True,False
3,73,0,1,1,False,False,False,True,False,True,False,False
2,47,0,2,1,True,True,False,False,False,True,True,False
1,84,0,1,1,True,False,False,True,False,True,False,False
3,70,0,1,1,True,False,False,False,False,True,True,True
4,91,0,1,1,True,False,False,False,True,True,True,True
5,43,0,2,1,False,False,True,False,False,False,False,False
2,65,0,1,0,True,False,True,False,False,False,False,True
4,61,3,1,0,False,False,True,False,False,False,True,False
5,67,4,1,0,False,False,False,False,True,True,True,True
2,74,1,2,1,True,True,False,False,False,True,True,True
4,37,0,1,1,True,False,True,False,False,False,True,False
1,87,0,2,1,False,False,False,True,False,True,True,True
2,58,2,1,1,False,False,True,False,False,False,True,True
5,67,3,1,1,False,False,True,False,False,True,True,False
5,58,0,0,2,True,False,True,False,False,True,True,True
4,50,0,1,0,False,False,True,False,False,False,False,True
2,60,0,1,1,False,False,True,False,False,True,True,True
2,76,0,2,1,True,False,False,True,False,True,True,True
