NrSiblings,MathScore,WritingScore,ParentEduc,PracticeSport,WklyStudyHours,Gender_male,EthnicGroup_group B,EthnicGroup_group C,EthnicGroup_group D,EthnicGroup_group E,LunchType_standard,TestPrep_none,IsFirstChild_yes
3,63,70,0,2,1,0,1,0,0,0,1,1,1
5,80,66,0,2,0,1,0,0,1,0,1,1,1
3,64,62,1,0,1,1,0,1,0,0,1,1,0
2,47,58,1,2,1,0,1,0,0,0,1,0,1
4,64,58,0,1,0,1,0,0,1,0,1,1,1
1,75,72,3,1,0,1,0,0,1,0,1,0,1
2,74,87,1,0,0,0,0,1,0,0,1,1,1
5,57,77,4,1,2,0,0,0,1,0,0,0,0
3,71,67,0,1,1,1,0,1,0,0,1,1,1
5,53,49,1,1,0,1,0,1,0,0,1,1,0
1,79,85,0,1,1,0,0,1,0,0,1,1,1
2,76,78,0,1,0,0,0,0,0,0,1,1,0
3,49,54,3,1,1,0,0,0,1,0,0,1,0
0,90,96,2,2,1,0,0,1,0,0,1,1,1
0,74,81,0,1,0,1,0,0,1,0,0,0,1
2,31,41,1,2,1,0,1,0,0,0,0,1,1
4,69,63,2,1,0,1,0,0,1,0,1,1,0
2,87,69,1,2,0,1,0,0,0,1,1,1,1
1,82,81,0,1,1,1,0,1,0,0,1,0,1
3,74,68,1,1,0,1,0,0,1,0,0,1,1
3,80,83,4,1,0,0,1,0,0,0,0,1,1
2,48,58,0,1,0,0,0,1,0,0,0,1,0
2,88,97,4,1,1,0,1,0,0,0,1,1,0
1,76,75,1,2,1,0,0,1,0,0,1,1,1
3,57,70,0,1,1,0,0,0,1,0,1,0,0
4,63,67,3,0,0,0,0,1,0,0,1,1,0
3,62,65,3,1,2,0,0,1,0,0,1,1,1
3,62,55,2,2,1,1,0,0,0,0,0,1,1
1,60,72,0,1,1,0,1,0,0,0,0,1,0
4,100,96,3,2,2,1,0,0,0,0,1,0,1
2,53,47,1,2,1,1,0,0,1,0,1,1,1
4,70,74,3,1,0,0,0,1,0,0,0,1,1
2,48,44,0,2,1,1,1,0,0,0,0,1,0
1,47,56,4,1,2,0,0,0,1,0,1,0,1
6,85,79,1,1,1,1,0,0,1,0,1,0,0
3,85,91,0,1,0,0,0,0,1,0,1,1,1
1,76,84,0,2,1,0,0,0,0,1,0,1,1
1,62,52,1,2,1,1,0,1,0,0,0,1,0
2,42,51,1,2,0,0,1,0,0,0,0,1,1
0,73,56,0,2,1,1,0,0,0,1,1,1,1
1,58,52,0,0,0,1,0,0,0,1,1,0,1
3,64,60,1,1,0,1,0,0,1,0,1,1,1
3,99,97,1,2,0,1,0,0,0,1,1,0,1
5,60,70,2,1,1,0,0,0,0,1,1,1,1
1,72,59,2,1,0,1,0,0,1,0,1,1,1
1,39,41,1,1,2,0,0,1,0,0,0,1,1
0,47,52,3,1,1,0,0,1,0,0,0,1,1
2,43,56,0,1,0,0,0,1,0,0,1,0,0
2,74,60,4,1,2,1,0,0,0,0,1,1,1
4,60,60,2,1,1,1,0,0,1,0,0,1,0
1,50,65,2,2,1,0,0,1,0,0,0,1,0
2,72,71,2,0,2,0,0,0,0,1,1,1,0
4,75,81,1,0,1,0,0,1,0,0,1,1,1
1,90,83,2,1,2,1,0,0,0,1,1,1,1
2,74,90,1,1,1,0,0,0,1,0,1,0,1
3,78,85,0,1,0,0,0,0,0,1,0,1,1
4,66,60,0,1,0,1,0,1,0,0,1,1,0
3,83,93,2,1,1,0,1,0,0,0,1,1,1
1,44,55,0,1,2,0,0,1,0,0,0,1,1
2,69,77,0,1,0,0,0,0,1,0,0,0,0
3,89,98,4,1,1,0,0,0,1,0,1,0,1
1,73,94,1,1,0,0,0,0,1,0,1,0,1
3,62,77,4,1,1,0,0,0,1,0,1,1,1
3,82,85,3,1,1,1,0,1,0,0,1,0,1
2,30,49,1,2,0,0,0,1,0,0,1,1,1
2,92,87,1,2,2,1,0,1,0,0,1,0,1
2,73,76,4,0,1,1,0,0,0,1,0,0,1
4,83,85,4,1,1,1,0,0,0,0,1,1,1
3,79,73,0,1,1,1,0,0,1,0,1,0,1
3,83,85,4,0,2,0,0,0,0,0,1,1,1
2,58,77,1,2,0,0,0,0,1,0,1,0,0
3,59,70,0,1,2,0,0,0,0,0,0,1,0
2,73,71,0,2,1,1,0,1,0,0,0,0,1
6,51,60,1,0,0,0,1,0,0,0,0,1,1
3,86,89,1,2,0,0,0,0,1,0,1,1,0
2,70,70,3,1,1,1,1,0,0,0,0,1,0
0,74,74,0,1,1,0,0,1,0,0,1,1,1
1,88,80,0,2,0,0,0,0,0,1,1,1,1
5,56,50,0,1,0,1,0,1,0,0,1,1,1
2,55,49,2,1,1,1,0,0,0,1,1,1,1
1,79,91,3,1,0,1,0,0,1,0,0,0,1
2,57,53,1,1,1,1,0,0,0,0,1,1,0
1,75,85,0,2,1,0,1,0,0,0,0,1,1
5,67,75,0,1,2,1,0,0,1,0,0,1,0
1,52,61,2,1,0,0,0,1,0,0,1,1,0
3,66,63,1,1,2,1,0,0,1,0,0,0,1
3,72,77,0,0,0,1,0,1,0,0,0,0,0
2,71,74,0,1,0,0,0,0,1,0,0,0,0
1,88,92,4,1,1,0,0,1,0,0,1,1,0
3,73,56,3,1,1,1,0,0,0,1,0,1,0
0,94,79,1,1,1,1,0,0,0,1,1,0,1
0,62,56,0,2,0,1,0,0,1,0,1,1,1
2,65,55,1,2,1,1,0,0,1,0,0,1,1
4,54,55,2,2,1,1,0,1,0,0,0,1,1
1,60,69,4,1,0,0,0,1,0,0,1,1,1
1,61,64,0,1,2,1,0,0,1,0,0,1,0
2,78,67,0,1,1,1,0,1,0,0,0,1,1
1,56,73,0,1,1,0,0,1,0,0,1,0,1
1,65,66,3,2,1,0,0,0,0,1,0,0,0
3,56,61,0,2,1,0,0,0,0,0,1,1,0
2,88,66,0,1,1,1,0,0,0,0,1,1,0
1,50,45,3,1,1,1,0,1,0,0,0,1,1
1,70,70,2,1,1,1,0,0,1,0,1,1,0
1,51,54,0,1,1,1,0,1,0,0,1,0,0
2,52,59,1,1,1,0,0,1,0,0,1,1,0
2,71,67,1,0,2,1,0,1,0,0,1,1,1
3,59,57,2,2,2,1,0,1,0,0,1,1,0
2,76,73,1,1,1,1,0,1,0,0,0,1,0
1,68,84,0,1,0,0,0,0,1,0,1,1,1
1,84,87,0,2,2,0,0,1,0,0,1,0,1
5,81,68,0,1,1,1,1,0,0,0,1,1,0
3,68,79,2,0,1,0,0,0,0,1,1,0,1
3,37,56,3,2,0,0,0,1,0,0,1,1,1
1,77,54,2,2,1,1,0,0,1,0,1,1,1
0,78,78,0,1,1,0,0,1,0,0,1,1,1
2,84,91,1,0,0,0,0,0,0,1,1,0,1
5,50,40,2,1,1,1,0,0,1,0,1,1,0
0,79,78,2,2,0,1,0,1,0,0,1,0,1
0,63,76,1,1,1,0,0,0,1,0,0,1,1
3,54,70,4,2,0,0,0,1,0,0,0,1,1
2,62,74,0,1,1,0,1,0,0,0,1,1,0
3,80,71,0,2,0,1,0,1,0,0,1,1,1
5,64,73,1,1,0,0,1,0,0,0,1,1,1
3,72,67,4,1,0,1,0,0,1,0,1,1,1
3,67,83,2,1,0,0,0,0,0,0,1,0,1
1,52,52,2,1,1,0,0,0,1,0,0,1,1
1,72,64,0,0,1,1,1,0,0,0,0,1,1
3,62,63,4,1,1,1,0,1,0,0,1,1,0
2,77,73,1,2,1,0,0,0,0,0,1,1,1
2,60,70,0,1,2,0,0,1,0,0,1,0,1
0,67,67,1,1,2,1,0,1,0,0,0,1,1
2,46,58,3,2,1,0,0,1,0,0,0,1,0
2,90,100,1,1,1,0,1,0,0,0,1,0,1
1,56,71,0,1,0,0,0,1,0,0,0,1,0
1,66,60,1,1,1,1,0,0,1,0,1,0,0
3,64,68,2,1,1,1,0,0,1,0,1,1,1
0,79,77,1,2,0,1,0,1,0,0,0,1,1
1,46,42,2,2,1,1,0,1,0,0,1,1,1
0,59,42,0,2,1,1,1,0,0,0,1,1,1
1,54,59,0,1,1,0,0,0,1,0,0,1,0
2,47,57,1,0,0,0,1,0,0,0,1,1,1
1,71,61,2,1,0,1,0,0,0,0,1,1,1
1,66,54,0,2,1,1,0,1,0,0,1,1,1
3,73,64,0,1,2,1,0,0,1,0,1,1,1
1,79,100,3,2,0,0,0,1,0,0,1,0,1
1,79,83,2,1,1,0,0,0,1,0,1,1,0
1,52,49,0,1,0,1,0,0,1,0,1,1,1
4,50,65,1,2,1,1,0,0,1,0,0,0,1
3,74,66,0,1,1,1,0,1,0,0,1,1,1
0,67,65,0,1,1,1,1,0,0,0,1,0,1
0,59,73,2,1,0,0,0,0,0,0,0,0,1
1,91,90,4,2,1,1,1,0,0,0,1,1,0
1,54,66,0,0,1,0,0,0,1,0,1,1,1
1,51,39,1,2,0,1,1,0,0,0,0,1,1
1,69,63,1,1,1,0,0,0,0,1,0,0,1
1,90,89,0,1,2,1,0,0,1,0,1,0,1
2,92,90,0,1,0,1,0,0,0,1,0,0,1
2,74,86,3,1,2,0,0,0,0,0,1,1,1
1,84,83,4,0,1,1,1,0,0,0,0,1,1
1,97,92,4,1,0,1,0,1,0,0,1,1,1
3,55,73,4,2,0,0,0,0,1,0,1,0,1
2,71,83,2,2,0,0,0,0,0,0,1,0,0
0,57,62,0,1,0,1,0,0,1,0,1,0,1
0,57,53,0,1,1,1,0,1,0,0,1,1,1
1,67,75,0,1,2,1,0,1,0,0,1,0,0
1,77,83,2,2,1,0,0,0,1,0,1,0,1
0,56,53,0,2,1,0,1,0,0,0,1,1,1
0,61,74,4,2,2,0,0,0,0,0,0,1,1
3,67,77,0,1,1,0,1,0,0,0,1,0,0
4,67,76,0,1,1,0,0,0,0,1,0,0,0
1,56,63,1,2,0,1,0,1,0,0,0,0,0
2,75,59,2,2,1,1,0,0,0,0,1,1,0
2,57,65,0,1,1,1,0,0,1,0,1,0,1
2,55,58,2,0,0,0,0,1,0,0,1,1,1
3,79,100,3,2,2,0,0,1,0,0,1,0,0
2,67,73,0,1,2,1,0,1,0,0,0,1,1
2,83,83,4,1,1,1,0,0,1,0,1,1,1
4,60,66,0,2,1,0,0,0,1,0,1,1,0
1,91,100,1,1,2,0,0,0,1,0,1,0,1
2,59,74,3,1,1,0,0,0,0,1,0,0,0
1,71,81,0,0,1,0,0,0,1,0,0,1,1
3,97,84,2,2,2,1,0,1,0,0,1,1,1
1,86,69,0,2,1,1,0,1,0,0,1,1,1
7,57,60,0,1,1,0,0,0,0,0,1,1,0
3,64,63,2,1,0,0,0,1,0,0,1,1,1
2,73,60,0,1,1,1,0,0,0,1,1,1,0
1,73,71,3,2,2,1,1,0,0,0,1,1,1
3,83,78,0,2,0,1,0,0,0,1,1,1,1
2,77,78,3,1,1,0,0,0,0,0,1,1,0
4,50,50,0,1,1,1,1,0,0,0,0,0,1
0,72,62,1,2,0,1,0,0,0,1,0,1,1
3,64,63,1,2,1,0,0,0,0,0,1,1,0
4,100,100,2,2,1,0,0,0,0,1,1,0,1
1,77,73,3,2,1,1,0,0,1,0,0,1,1
2,87,69,3,1,1,1,0,0,0,1,1,1,1
1,53,52,2,1,0,0,0,0,1,0,0,1,0
2,89,87,2,0,1,1,0,0,1,0,1,1,0
1,68,64,2,0,1,1,0,1,0,0,1,1,1
2,76,75,0,1,1,0,0,1,0,0,1,1,0
1,57,61,0,2,0,0,0,1,0,0,1,1,1
1,68,75,3,1,0,0,0,1,0,0,0,1,1
0,71,72,3,2,1,1,0,0,1,0,1,1,1
0,56,47,0,0,0,1,0,0,0,1,1,1,1
4,36,27,0,0,0,1,0,0,1,0,0,1,1
2,71,63,0,1,1,1,0,0,0,0,0,1,1
4,73,90,3,2,1,0,0,1,0,0,1,0,1
4,47,45,1,0,0,1,0,0,0,0,0,1,0
1,100,94,0,1,1,1,0,1,0,0,1,0,0
1,81,67,0,1,1,1,0,0,0,1,1,0,0
3,60,64,0,1,1,0,0,0,0,0,1,1,1
1,55,61,2,2,0,0,0,0,1,0,0,1,1
3,69,61,2,1,0,1,1,0,0,0,1,1,1
1,75,68,0,0,2,1,0,0,0,0,1,1,0
0,44,57,0,0,1,0,0,1,0,0,0,1,1
1,88,83,2,2,1,1,0,0,1,0,1,1,0
3,74,83,1,2,2,0,0,1,0,0,1,1,1
1,39,36,0,2,2,1,1,0,0,0,1,0,0
1,56,57,2,2,2,1,0,1,0,0,0,0,1
2,71,65,0,1,0,0,0,1,0,0,1,1,1
1,63,62,2,2,1,0,0,0,0,0,0,1,1
6,65,71,0,1,0,0,0,0,0,1,1,1,1
4,99,94,3,2,2,1,0,0,0,1,1,1,1
2,62,69,0,2,1,0,0,0,0,0,0,0,1
3,85,75,0,1,2,1,0,1,0,0,1,1,1
0,61,68,1,1,1,0,0,0,0,1,0,0,1
2,81,78,0,0,1,0,0,0,0,1,1,1,0
2,84,72,2,1,1,1,0,0,1,0,1,1,0
2,65,80,0,2,1,0,0,1,0,0,1,0,1
1,62,70,2,1,1,0,0,0,0,0,0,1,1
2,97,86,1,0,2,1,0,1,0,0,1,0,0
3,73,80,0,1,2,0,0,0,0,1,1,0,1
0,73,74,3,2,1,0,1,0,0,0,1,1,1
2,72,54,3,2,1,1,0,1,0,0,1,1,1
1,39,36,2,2,1,1,0,1,0,0,0,0,1
2,59,70,0,1,2,0,0,1,0,0,1,1,1
2,92,81,2,1,0,1,0,0,0,1,1,1,0
1,60,69,1,1,0,0,0,0,1,0,1,0,1
4,54,68,3,1,1,0,0,0,0,0,0,1,1
4,49,47,3,0,0,1,0,0,1,0,1,1,0
3,65,72,0,2,1,0,0,0,0,1,1,1,1
3,54,64,0,2,1,0,0,1,0,0,0,1,1
7,48,56,0,1,1,0,0,0,0,0,1,1,0
0,77,71,0,1,1,1,0,0,0,1,1,1,1
4,71,58,0,1,0,1,0,0,1,0,1,1,1
4,61,72,2,0,2,0,0,0,1,0,0,0,0
2,50,44,0,2,0,1,0,1,0,0,1,1,0
1,59,75,0,0,1,0,0,0,1,0,1,1,1
3,87,97,1,2,0,0,0,0,1,0,1,0,1
2,97,88,4,1,0,1,0,0,0,0,1,1,1
2,96,96,2,2,1,0,0,0,1,0,1,1,1
1,96,87,2,1,0,1,0,0,0,1,1,1,0
1,46,39,0,1,0,1,0,1,0,0,1,1,0
4,53,46,4,2,1,1,0,1,0,0,0,1,0
1,79,77,3,0,2,1,1,0,0,0,0,1,1
1,77,79,2,2,0,1,1,0,0,0,1,1,1
2,49,49,0,2,1,1,0,1,0,0,1,1,1
5,69,72,4,1,1,0,0,0,0,1,0,1,1
4,68,77,3,1,1,0,0,0,1,0,1,1,1
4,67,67,2,1,1,1,1,0,0,0,1,1,1
3,71,68,0,2,0,1,1,0,0,0,1,0,0
0,50,39,0,2,1,1,0,1,0,0,1,1,1
4,58,64,0,2,1,0,0,1,0,0,1,1,1
2,88,79,2,1,1,1,0,0,0,1,1,1,0
5,51,44,0,1,1,1,0,1,0,0,1,1,1
2,66,62,0,1,2,1,0,1,0,0,1,1,0
0,91,95,0,0,0,0,0,0,0,1,1,0,1
3,55,51,1,1,2,1,0,1,0,0,0,0,1
1,70,66,4,2,1,1,0,0,0,0,1,1,1
3,64,80,2,2,1,0,0,1,0,0,1,1,0
4,42,54,2,2,1,0,0,1,0,0,0,0,1
2,67,79,1,1,0,0,0,1,0,0,1,0,1
2,77,61,0,1,0,1,0,0,1,0,1,1,0
3,55,57,2,1,1,0,1,0,0,0,1,1,0
3,76,90,2,1,0,0,0,0,1,0,1,0,0
3,82,70,0,2,1,1,0,0,0,1,1,1,1
1,48,58,1,1,0,0,0,1,0,0,1,0,1
3,75,79,0,2,2,0,1,0,0,0,1,0,1
3,53,70,1,0,2,0,1,0,0,0,0,1,0
1,84,77,0,1,1,1,0,1,0,0,1,1,1
2,77,87,1,1,0,0,0,0,0,1,1,0,1
0,72,76,2,1,1,0,0,1,0,0,0,1,1
3,57,43,0,2,1,1,0,1,0,0,1,1,1
1,58,45,0,0,1,1,0,1,0,0,1,1,1
5,75,70,0,1,1,1,0,1,0,0,1,0,0
1,78,83,0,1,1,0,1,0,0,0,1,1,0
1,96,100,0,1,1,0,0,1,0,0,1,0,0
0,65,69,0,2,1,0,0,0,1,0,1,1,1
3,92,88,4,2,1,1,0,1,0,0,1,1,1
2,40,39,0,2,2,1,0,1,0,0,0,1,0
5,73,81,4,2,2,0,0,0,1,0,0,1,1
2,62,55,0,0,0,0,0,0,0,1,0,1,1
3,59,65,0,2,2,1,0,1,0,0,0,0,1
1,83,71,2,1,1,1,0,0,0,1,1,1,1
3,46,52,0,2,1,1,0,0,1,0,0,0,1
2,91,83,1,1,1,1,0,1,0,0,1,0,1
2,67,66,3,2,1,1,0,0,0,0,1,1,1
4,71,75,0,2,1,0,0,0,1,0,0,0,1
1,52,61,1,2,1,0,1,0,0,0,1,0,1
5,86,100,4,1,1,0,0,0,1,0,1,0,1
2,55,71,0,1,0,0,0,0,1,0,0,1,1
2,47,64,0,1,1,0,0,1,0,0,0,1,1
5,69,74,0,2,1,0,1,0,0,0,1,1,1
5,86,88,1,2,1,0,0,1,0,0,1,1,1
3,36,39,0,1,1,0,0,0,1,0,0,1,1
3,75,70,1,2,0,1,0,0,1,0,1,1,0
1,73,62,4,1,1,1,1,0,0,0,1,1,1
3,67,77,0,1,0,0,0,1,0,0,1,1,1
2,90,79,1,2,1,1,0,1,0,0,1,1,1
1,47,40,0,0,0,1,0,1,0,0,0,1,0
3,61,67,2,2,2,0,0,1,0,0,0,1,1
3,77,88,1,2,1,0,0,1,0,0,0,0,1
4,60,55,0,1,1,1,0,1,0,0,1,0,1
1,87,89,1,1,0,1,0,0,1,0,0,0,1
4,74,81,0,1,1,1,0,0,1,0,1,0,0
1,32,28,0,1,0,1,0,0,1,0,0,1,0
3,76,90,3,1,0,0,0,1,0,0,1,1,0
1,76,76,2,0,0,0,0,1,0,0,1,1,1
2,74,72,2,1,1,1,0,1,0,0,0,1,1
2,57,66,1,2,0,0,1,0,0,0,0,1,1
2,76,76,4,2,1,1,1,0,0,0,1,0,1
1,99,97,2,1,2,1,1,0,0,0,1,0,1
3,38,53,2,0,0,0,1,0,0,0,0,1,0
2,86,92,0,1,1,0,1,0,0,0,1,0,1
3,91,73,0,1,2,1,0,0,0,0,1,1,0
1,69,63,1,1,1,1,0,0,1,0,1,1,1
1,78,68,0,0,1,1,0,1,0,0,1,1,1
0,75,78,2,2,1,1,1,0,0,0,0,0,1
6,66,70,0,0,1,0,0,0,0,1,1,0,1
3,70,73,3,1,1,0,0,0,0,1,0,1,1
2,54,67,0,1,1,0,1,0,0,0,1,1,1
0,60,50,0,2,0,1,1,0,0,0,1,1,1
3,51,46,0,2,0,1,0,1,0,0,0,1,1
6,48,61,3,1,1,0,0,0,1,0,0,1,1
3,53,65,0,1,2,0,0,0,0,0,1,0,1
3,65,53,0,1,1,1,0,1,0,0,0,1,1
4,75,67,0,1,2,1,0,1,0,0,0,0,0
1,36,50,2,2,1,0,0,1,0,0,0,1,1
0,91,94,4,2,2,1,0,0,1,0,0,0,1
1,67,78,2,1,2,0,0,1,0,0,1,1,0
2,96,86,1,1,2,0,0,0,0,1,1,1,0
3,70,68,1,1,1,1,0,0,1,0,0,1,1
4,37,41,0,0,1,1,0,1,0,0,0,1,1
2,49,40,0,1,1,1,0,1,0,0,0,0,1
3,41,45,0,2,1,0,0,1,0,0,0,1,0
3,48,37,0,1,0,1,0,0,1,0,1,1,1
3,97,91,1,2,1,1,1,0,0,0,1,1,1
2,77,77,4,2,2,1,0,0,1,0,1,1,0
2,48,47,1,0,1,1,0,0,0,0,1,1,1
3,75,80,0,2,1,1,0,1,0,0,0,1,0
2,70,79,0,1,2,0,0,0,1,0,1,0,0
1,67,73,0,0,1,1,0,0,1,0,1,0,0
1,75,64,0,2,1,1,0,0,1,0,1,0,0
1,95,93,1,1,2,1,0,0,0,0,1,0,0
5,49,71,1,2,1,0,0,1,0,0,0,0,1
4,60,46,0,0,1,1,0,1,0,0,1,1,0
1,82,87,0,0,2,0,0,0,1,0,1,1,0
2,83,83,0,1,0,0,0,0,1,0,1,1,1
2,54,57,1,1,1,1,0,0,1,0,0,0,0
3,44,54,3,0,1,0,0,1,0,0,0,1,0
2,54,41,2,1,2,1,0,0,1,0,0,1,1
1,64,72,4,1,1,0,0,0,1,0,1,1,0
2,67,57,1,2,0,1,0,1,0,0,1,1,0
1,69,80,0,2,0,0,0,0,0,1,0,1,1
1,84,89,2,1,1,0,0,0,1,0,1,1,0
4,71,75,0,2,0,1,0,0,0,1,0,0,1
1,80,83,1,1,1,0,0,1,0,0,1,1,1
5,71,88,3,2,1,0,0,1,0,0,1,0,0
1,71,66,0,1,1,1,0,0,1,0,1,0,1
2,67,84,0,1,1,0,0,0,1,0,1,0,1
2,61,73,0,2,0,0,0,1,0,0,1,1,1
2,43,42,4,2,1,1,0,0,1,0,0,1,1
4,78,75,1,1,0,0,0,0,0,0,1,1,1
3,48,69,1,2,0,0,0,1,0,0,0,0,0
4,44,62,0,1,1,0,1,0,0,0,1,0,1
1,71,94,3,0,1,0,0,1,0,0,1,0,1
2,79,88,0,1,1,0,0,0,0,0,1,1,0
0,63,72,1,1,2,1,0,1,0,0,1,0,1
0,56,70,2,2,1,0,0,1,0,0,1,1,1
1,45,48,0,2,2,1,0,0,0,0,0,1,1
2,89,76,2,2,0,1,1,0,0,0,1,1,1
1,76,53,2,1,1,1,0,0,0,1,1,1,1
5,55,64,1,1,2,0,0,0,1,0,1,1,1
1,45,51,0,2,1,0,0,1,0,0,0,1,1
1,76,85,1,1,0,0,0,0,1,0,1,0,0
3,59,62,1,1,1,1,1,0,0,0,1,1,0
4,94,79,0,1,2,1,1,0,0,0,1,1,1
5,56,60,0,0,0,0,0,0,0,0,1,1,1
1,69,80,3,0,2,0,0,0,1,0,1,1,1
3,47,62,3,2,0,0,0,0,0,0,0,1,1
2,100,97,3,2,1,1,0,1,0,0,1,0,1
1,77,69,1,1,0,1,1,0,0,0,1,1,1
2,77,72,0,1,1,1,0,1,0,0,0,0,1
4,49,62,0,1,1,0,0,0,1,0,1,1,0
3,82,93,1,2,1,0,0,1,0,0,1,0,1
5,59,61,0,2,2,0,0,0,1,0,1,1,1
0,61,57,4,1,0,1,0,0,1,0,0,1,1
0,57,78,1,1,0,0,0,1,0,0,0,0,1
1,57,72,3,0,1,0,0,0,0,0,0,1,0
2,65,59,2,1,1,1,0,1,0,0,1,1,0
5,78,93,2,1,1,0,0,0,0,0,1,0,1
4,49,53,0,1,2,0,1,0,0,0,1,1,0
3,97,82,3,2,1,1,0,1,0,0,1,1,1
3,74,83,1,1,2,0,0,1,0,0,1,0,1
1,81,72,2,1,0,1,1,0,0,0,1,1,1
1,82,80,2,2,0,1,0,0,1,0,1,1,0
3,72,70,3,2,0,1,0,1,0,0,1,1,1
2,53,44,0,0,1,1,0,0,1,0,1,1,1
6,77,80,4,1,0,1,0,0,1,0,1,0,1
1,75,88,0,2,1,0,0,1,0,0,1,1,1
2,77,83,0,1,0,0,0,0,0,1,1,1,0
3,47,57,0,1,1,0,0,0,1,0,0,1,1
4,63,82,2,2,0,0,0,1,0,0,0,1,1
0,61,73,0,1,1,0,0,0,0,0,1,0,0
2,67,77,0,1,1,0,0,0,1,0,1,0,1
0,73,84,3,2,1,0,0,0,0,1,1,1,1
2,77,93,1,1,1,0,0,1,0,0,1,0,1
7,56,48,3,1,2,1,1,0,0,0,0,1,1
3,90,86,3,1,2,1,0,1,0,0,1,0,0
2,83,96,2,1,1,0,0,1,0,0,1,1,1
5,78,77,1,2,1,0,0,0,0,1,1,0,1
2,84,97,1,1,1,0,0,1,0,0,1,0,0
1,77,80,2,2,1,0,0,1,0,0,1,1,1
1,76,87,0,0,0,0,0,0,1,0,1,0,1
3,75,89,0,2,1,0,0,0,1,0,1,0,1
1,33,31,0,2,1,0,0,1,0,0,0,1,1
5,94,80,4,2,1,1,0,0,0,1,1,1,0
1,86,91,2,1,1,0,1,0,0,0,1,0,1
1,78,70,4,2,1,1,1,0,0,0,0,1,0
0,95,98,3,1,0,0,0,1,0,0,1,0,1
0,36,53,0,1,0,0,1,0,0,0,1,1,1
1,64,68,3,2,0,1,0,0,1,0,0,1,1
4,76,77,0,1,1,0,0,0,0,1,1,0,1
5,75,83,2,2,1,0,0,0,1,0,1,1,1
2,58,57,1,1,1,1,0,0,1,0,1,1,1
3,81,74,0,1,1,1,0,0,0,0,1,1,1
4,53,41,1,1,0,1,0,0,1,0,0,1,0
1,80,100,4,1,2,0,0,1,0,0,1,0,1
1,73,79,2,2,1,0,1,0,0,0,1,1,0
4,58,55,2,1,0,1,0,1,0,0,0,1,1
3,69,81,2,0,0,0,0,1,0,0,1,1,0
0,70,89,3,0,0,0,0,0,1,0,1,1,1
5,74,87,0,1,0,0,0,1,0,0,1,0,0
4,63,73,2,0,0,0,0,1,0,0,1,1,1
1,80,99,2,2,2,0,0,0,1,0,1,0,0
1,44,47,0,1,1,0,0,1,0,0,1,1,0
4,83,83,1,1,1,1,1,0,0,0,1,1,0
1,74,65,0,2,2,0,0,0,0,1,1,1,1
3,41,35,0,2,1,1,0,0,0,0,0,1,1
0,57,64,2,2,1,0,0,1,0,0,1,1,1
1,51,61,1,2,1,0,0,0,1,0,1,1,1
1,72,53,2,0,0,1,0,1,0,0,1,1,1
2,77,85,0,2,0,0,0,0,1,0,1,0,1
3,86,78,0,1,1,1,0,1,0,0,1,0,1
6,73,64,0,2,1,1,1,0,0,0,0,1,0
2,75,76,2,1,0,1,1,0,0,0,0,0,1
4,68,59,0,1,1,1,1,0,0,0,0,0,0
3,81,85,2,2,0,1,0,0,1,0,1,0,0
4,58,54,2,2,2,1,0,0,1,0,1,1,0
2,69,62,2,2,0,1,0,0,1,0,1,1,0
3,53,59,4,2,0,0,0,1,0,0,1,1,0
1,81,63,0,2,2,1,0,1,0,0,1,1,1
1,78,78,1,1,2,1,0,1,0,0,1,0,1
2,80,92,1,2,1,0,1,0,0,0,1,0,0
6,64,73,0,1,0,0,1,0,0,0,1,1,1
5,41,43,0,2,2,0,1,0,0,0,1,1,1
2,68,63,4,1,1,1,0,0,1,0,0,1,0
3,98,89,1,1,2,1,0,0,0,1,0,0,1
3,60,58,4,2,0,1,0,1,0,0,1,1,0
2,47,53,1,0,0,0,0,1,0,0,1,1,1
4,70,93,0,1,1,0,1,0,0,0,1,0,1
1,81,82,2,2,1,1,1,0,0,0,1,1,1
3,56,66,2,1,1,0,0,0,1,0,0,0,0
0,44,60,0,1,0,0,0,1,0,0,1,0,1
1,66,81,0,2,0,0,0,1,0,0,1,1,1
4,53,68,0,1,2,0,0,0,1,0,1,1,0
0,73,71,3,2,1,1,0,1,0,0,1,0,1
4,58,64,2,1,0,1,0,0,1,0,0,0,1
4,53,62,0,0,1,1,0,1,0,0,1,0,1
5,60,77,1,1,0,0,0,0,1,0,0,0,1
6,89,93,1,2,1,0,0,0,0,1,1,0,1
5,80,81,3,1,1,0,0,0,0,1,1,1,0
1,39,36,0,1,0,1,0,0,1,0,0,1,1
0,49,57,4,2,0,0,1,0,0,0,0,0,0
2,53,68,0,1,0,0,1,0,0,0,1,0,1
0,65,53,0,0,0,1,1,0,0,0,0,0,1
3,60,69,0,2,1,0,0,1,0,0,1,1,1
3,74,75,0,1,1,1,0,0,0,0,1,0,1
1,50,55,3,1,1,1,1,0,0,0,0,0,1
4,51,49,0,1,0,1,0,1,0,0,0,1,1
4,83,78,1,2,2,0,0,0,0,1,1,1,1
1,40,52,0,2,2,0,0,1,0,0,1,0,1
2,64,71,1,1,1,0,0,0,1,0,1,1,0
3,82,76,0,1,1,1,0,1,0,0,1,0,0
3,64,59,0,2,1,1,1,0,0,0,0,1,0
0,80,89,1,1,1,0,0,0,1,0,1,1,1
