NrSiblings,MathScore,AvgWritingReading,ParentEduc,PracticeSport,WklyStudyHours,Gender_male,EthnicGroup_group B,EthnicGroup_group C,EthnicGroup_group D,EthnicGroup_group E,LunchType_standard,TestPrep_none,IsFirstChild_yes
0,94,93.5,4,2,2,1,0,0,1,0,1,1,1
1,48,51.5,0,2,0,1,0,0,1,0,1,0,1
2,68,84.5,2,2,2,0,0,0,1,0,0,1,1
1,60,53.5,0,0,1,1,0,0,0,1,1,0,0
4,70,59.5,0,0,1,1,0,0,0,1,1,1,1
2,71,61.5,2,2,1,1,0,1,0,0,1,1,1
0,56,61.5,1,2,1,0,0,1,0,0,1,0,1
4,66,57.5,0,1,0,1,0,1,0,0,1,1,1
1,77,75.0,3,1,0,1,0,1,0,0,1,0,1
3,47,52.0,0,1,1,0,0,1,0,0,1,0,1
1,81,65.5,2,1,1,1,0,1,0,0,1,1,1
0,53,51.0,0,0,2,1,0,1,0,0,0,1,1
0,59,88.0,0,1,2,0,0,1,0,0,0,1,1
1,54,68.5,2,1,0,0,0,1,0,0,1,1,1
2,54,57.5,3,2,2,0,0,0,0,1,0,1,1
3,35,37.0,0,1,1,1,0,1,0,0,0,1,1
3,80,73.5,1,1,1,1,1,0,0,0,1,1,1
1,58,55.0,1,1,1,1,1,0,0,0,0,1,1
2,73,56.0,1,2,1,1,0,0,0,0,1,1,0
1,69,52.5,0,0,0,1,0,0,1,0,1,1,1
1,55,73.5,3,0,0,0,0,0,1,0,0,1,1
0,62,67.0,2,1,1,0,0,1,0,0,1,1,1
1,81,99.0,3,2,1,0,1,0,0,0,1,1,0
1,89,98.5,4,2,1,0,1,0,0,0,1,1,1
1,72,66.0,2,2,0,1,0,1,0,0,1,1,0
4,57,73.0,2,1,2,0,1,0,0,0,0,1,1
2,100,87.0,2,2,1,1,0,0,1,0,1,1,0
4,66,54.0,0,1,0,1,0,1,0,0,1,0,1
4,69,65.0,1,1,0,0,0,0,0,1,0,1,0
0,59,71.0,0,1,1,0,0,0,0,1,1,0,1
1,37,51.5,2,2,1,0,0,1,0,0,0,1,1
1,62,73.5,2,1,0,0,1,0,0,0,1,1,1
3,26,37.5,2,0,0,1,0,0,1,0,0,1,0
3,66,58.0,2,1,1,1,0,0,1,0,1,1,1
3,68,73.5,3,1,1,0,0,1,0,0,0,1,0
2,69,69.5,0,1,1,1,0,1,0,0,0,1,1
3,56,66.0,0,2,0,0,0,0,0,0,0,0,1
0,56,59.5,3,0,1,0,0,1,0,0,0,1,1
2,64,55.0,1,2,0,1,0,1,0,0,1,1,0
1,58,67.0,2,0,1,0,0,1,0,0,1,1,0
3,73,78.0,3,1,1,0,1,0,0,0,1,1,0
5,79,79.0,2,1,1,1,1,0,0,0,1,0,1
1,61,71.5,1,2,1,0,0,1,0,0,0,1,1
3,61,53.0,0,1,1,1,0,0,0,0,0,1,1
5,82,96.0,0,1,1,0,0,1,0,0,1,0,1
3,63,59.0,1,2,2,0,0,0,0,1,0,1,0
7,83,92.0,1,2,1,0,0,0,1,0,1,0,1
2,74,82.0,2,1,1,0,0,1,0,0,1,0,1
1,78,92.0,4,1,0,0,0,1,0,0,1,1,0
2,75,70.5,0,2,1,1,1,0,0,0,1,1,1
0,62,57.0,4,1,2,0,1,0,0,0,1,1,1
1,73,72.5,0,0,0,1,1,0,0,0,1,1,1
1,62,70.0,0,1,1,0,1,0,0,0,0,0,1
1,63,54.5,0,2,1,1,1,0,0,0,1,1,0
1,72,74.5,0,1,2,0,0,1,0,0,1,1,1
1,67,76.0,1,0,2,0,0,0,1,0,0,0,1
5,90,72.0,2,1,0,1,0,0,0,1,1,1,1
3,85,73.5,0,2,2,1,0,1,0,0,1,1,0
3,52,60.0,2,1,1,0,0,1,0,0,1,1,1
2,77,78.5,1,1,0,0,0,0,0,0,1,1,1
1,50,59.0,4,2,1,0,1,0,0,0,0,1,1
1,62,58.5,0,1,2,0,1,0,0,0,1,1,1
2,55,59.0,1,1,1,0,0,1,0,0,1,1,1
1,73,71.0,0,2,1,1,1,0,0,0,0,0,0
0,81,85.0,3,1,2,0,0,1,0,0,0,1,1
1,41,55.0,2,2,1,0,0,1,0,0,1,1,1
0,70,74.5,4,2,1,1,0,0,1,0,1,0,1
3,65,77.0,2,0,1,0,0,1,0,0,1,0,1
0,80,78.5,2,2,1,1,0,1,0,0,1,1,1
1,54,58.0,0,0,0,1,0,0,1,0,0,0,1
3,76,76.0,0,2,1,0,0,1,0,0,1,0,0
2,56,73.0,2,1,1,0,1,0,0,0,0,0,0
2,82,81.5,1,1,0,1,0,0,1,0,0,1,1
1,52,49.5,0,0,2,1,0,0,0,0,0,1,0
1,50,63.5,1,1,0,0,0,1,0,0,1,0,1
5,81,83.0,2,0,1,0,0,1,0,0,1,1,0
4,64,60.5,2,2,0,1,1,0,0,0,0,0,1
2,58,73.5,0,1,1,0,0,0,1,0,0,0,1
1,68,67.0,2,1,1,1,0,1,0,0,1,1,1
2,46,64.5,2,1,1,0,0,0,0,0,1,0,1
1,48,66.5,0,1,1,0,0,0,1,0,0,0,1
1,68,75.0,0,0,1,0,0,0,1,0,1,0,1
4,65,62.0,1,1,2,1,0,0,1,0,0,1,0
2,64,57.5,0,1,2,1,0,0,0,1,1,0,0
3,69,91.5,3,1,1,0,0,1,0,0,0,0,0
3,53,67.0,0,2,1,0,0,1,0,0,0,1,1
2,24,35.5,2,1,1,0,0,0,0,0,0,1,0
3,59,64.0,1,1,1,0,0,1,0,0,1,1,1
1,28,33.5,2,1,1,1,0,1,0,0,0,1,1
3,56,63.5,2,0,0,0,0,0,0,0,1,1,1
2,75,76.5,0,1,0,1,0,1,0,0,0,0,0
0,56,73.5,2,2,2,0,1,0,0,0,0,1,1
1,71,61.0,1,2,0,1,0,1,0,0,1,1,0
5,82,70.5,0,2,2,1,0,0,1,0,1,1,0
3,51,53.5,3,2,0,1,1,0,0,0,1,1,1
1,62,56.5,2,1,0,1,0,0,1,0,1,1,0
0,40,51.5,1,1,0,0,0,1,0,0,1,0,1
3,56,74.5,1,1,1,0,0,1,0,0,0,1,1
4,89,95.0,1,2,1,0,0,0,1,0,1,1,0
3,90,90.5,2,0,1,1,0,1,0,0,1,0,1
2,71,76.0,2,2,0,1,0,0,1,0,0,0,0
1,64,57.5,1,1,0,1,0,1,0,0,1,1,1
3,69,69.0,2,2,0,1,0,0,1,0,1,1,1
3,72,70.5,1,0,0,0,0,0,0,1,1,0,0
4,61,55.0,2,0,1,1,1,0,0,0,1,1,0
3,50,55.5,1,1,1,1,1,0,0,0,1,1,1
2,86,76.5,2,1,1,1,0,1,0,0,1,1,0
2,75,67.0,1,1,1,1,1,0,0,0,1,1,1
2,65,66.0,1,2,1,1,0,0,1,0,1,1,0
5,67,74.5,0,2,1,0,1,0,0,0,1,1,1
2,45,40.5,0,2,0,1,0,1,0,0,0,1,1
3,80,83.0,0,0,1,0,0,1,0,0,1,0,0
2,64,56.0,0,1,2,1,0,1,0,0,1,1,1
3,63,81.0,3,0,0,0,1,0,0,0,0,1,1
1,52,58.5,0,0,1,0,1,0,0,0,1,1,0
0,80,87.0,0,2,1,0,0,0,1,0,1,1,1
2,92,84.5,2,2,0,1,0,0,1,0,1,1,0
1,63,66.5,0,2,0,0,0,0,0,1,0,1,1
1,61,57.5,0,1,1,1,0,0,1,0,1,1,1
0,60,67.0,0,1,1,0,0,0,1,0,0,1,1
2,63,70.0,2,0,0,0,1,0,0,0,1,1,1
2,69,62.0,1,2,1,1,0,1,0,0,1,1,1
2,76,61.0,0,1,2,1,0,0,0,0,1,1,1
1,66,71.0,0,1,0,1,0,0,1,0,0,0,1
5,89,81.5,0,2,1,1,0,0,1,0,1,1,1
2,70,69.0,0,2,0,1,0,1,0,0,1,1,0
7,71,78.0,0,2,0,0,0,1,0,0,1,1,1
2,84,67.5,0,1,1,1,0,0,1,0,1,1,1
0,74,66.5,2,1,1,1,1,0,0,0,0,1,1
1,64,80.5,4,1,1,0,0,0,1,0,1,1,1
3,70,79.5,1,1,2,0,0,0,0,1,0,1,1
1,71,87.5,2,1,0,0,0,1,0,0,1,0,0
3,62,84.5,0,2,1,0,0,1,0,0,1,1,1
1,55,57.5,0,1,2,0,0,0,1,0,0,1,1
1,82,71.5,2,1,1,1,0,0,1,0,1,1,0
1,80,94.5,1,1,1,0,0,0,1,0,0,0,0
4,70,79.0,0,1,0,0,0,1,0,0,1,0,1
1,81,86.5,0,1,1,0,0,1,0,0,1,1,1
2,94,94.0,2,1,1,0,0,1,0,0,1,1,1
5,63,60.5,2,1,0,1,0,1,0,0,0,0,1
2,76,82.0,2,1,1,1,0,1,0,0,0,0,1
1,58,63.0,0,2,1,0,0,0,0,1,1,1,1
1,63,60.0,1,1,1,1,0,0,1,0,0,1,1
1,82,75.0,3,2,2,1,0,1,0,0,1,1,1
2,58,62.0,0,0,1,0,0,0,0,1,1,1,0
2,70,69.5,4,1,1,1,0,0,0,0,1,0,0
3,51,61.0,0,2,0,0,0,1,0,0,1,1,1
2,39,61.0,0,0,0,0,1,0,0,0,1,1,1
2,62,65.0,3,1,1,1,1,0,0,0,1,1,1
4,46,43.5,2,2,2,1,1,0,0,0,0,0,1
0,66,64.0,1,1,1,0,0,1,0,0,1,1,0
1,42,63.0,0,2,1,0,1,0,0,0,1,0,1
0,75,75.5,1,1,1,1,0,0,0,0,1,0,1
0,61,83.0,2,2,0,0,0,0,1,0,0,1,1
1,79,67.5,0,0,2,1,0,1,0,0,1,1,0
4,65,65.0,0,2,1,0,0,1,0,0,1,1,1
1,64,63.0,4,0,2,1,0,0,0,0,0,1,1
1,92,65.0,0,2,2,1,0,0,0,1,1,1,1
2,39,51.5,0,2,1,0,0,0,0,0,0,1,1
4,70,79.5,1,1,1,0,0,1,0,0,1,1,0
0,83,90.0,2,1,1,0,0,0,0,1,1,1,1
2,77,75.5,3,1,2,0,0,1,0,0,1,1,1
0,47,44.5,0,2,1,1,0,0,0,0,0,0,1
3,78,68.5,0,1,2,1,0,1,0,0,1,1,0
2,69,72.5,1,0,1,0,0,1,0,0,1,1,1
0,100,100.0,2,1,2,1,0,1,0,0,1,0,1
3,64,69.5,1,2,0,0,0,0,0,0,1,1,1
1,71,80.0,1,1,1,0,0,1,0,0,1,1,1
3,57,64.5,3,0,1,0,0,1,0,0,0,0,0
2,88,80.5,3,0,1,1,0,0,0,1,0,1,0
2,51,60.5,1,1,1,0,0,1,0,0,0,0,1
3,58,61.0,1,1,1,0,0,0,0,1,0,1,0
1,45,52.5,1,1,0,1,0,1,0,0,0,0,0
1,74,63.0,0,1,0,1,1,0,0,0,1,1,1
3,75,61.5,0,0,0,1,0,0,0,1,1,1,0
2,83,92.0,0,1,1,0,0,0,1,0,1,1,1
2,59,67.0,0,2,1,0,0,1,0,0,1,0,1
1,72,72.0,0,2,1,0,0,0,1,0,1,1,0
1,85,88.0,0,1,1,0,0,0,1,0,1,1,1
2,62,68.0,1,1,0,0,0,1,0,0,1,1,1
1,43,58.0,0,1,1,0,0,0,1,0,0,1,1
3,82,93.0,0,2,1,0,1,0,0,0,1,0,1
1,39,32.0,0,2,1,1,0,0,1,0,1,1,0
4,40,36.5,0,1,0,1,0,0,1,0,0,1,0
3,75,63.0,4,1,1,1,0,0,0,1,1,1,0
1,99,95.0,4,1,1,1,0,0,1,0,1,1,0
1,79,79.5,0,1,0,1,0,0,1,0,1,1,0
3,65,55.0,0,1,2,1,0,1,0,0,1,1,0
1,47,60.0,0,0,0,1,1,0,0,0,0,0,0
1,59,57.5,1,1,1,1,0,0,0,0,1,1,1
2,47,49.5,0,1,2,1,0,1,0,0,0,1,1
2,58,70.5,4,2,1,0,0,0,0,0,0,1,1
2,76,85.0,1,2,0,0,1,0,0,0,0,1,1
3,98,81.0,0,2,1,1,0,0,1,0,1,1,0
5,63,71.5,1,0,1,0,0,1,0,0,1,0,1
4,62,59.5,2,1,2,1,0,1,0,0,0,1,0
2,76,65.5,1,0,1,1,0,0,0,1,1,1,1
2,58,75.0,3,1,1,0,0,1,0,0,1,0,0
1,89,77.5,3,2,0,1,0,1,0,0,1,1,1
2,79,89.5,1,2,1,0,0,0,1,0,1,1,0
4,74,73.0,2,1,1,1,1,0,0,0,1,1,1
5,68,62.0,0,2,0,1,0,1,0,0,1,0,1
1,62,67.0,0,1,0,0,1,0,0,0,0,1,1
3,64,79.0,3,1,0,0,0,1,0,0,0,0,1
1,76,88.5,2,2,1,0,0,1,0,0,1,0,1
3,64,52.5,3,1,0,1,0,1,0,0,1,1,1
0,56,63.5,2,1,2,0,0,1,0,0,0,0,1
1,47,53.5,1,1,0,1,1,0,0,0,0,1,1
1,44,52.5,1,2,0,1,0,0,1,0,0,1,0
0,70,80.0,2,1,1,0,0,1,0,0,0,0,1
2,50,45.5,0,2,1,1,0,0,0,0,1,1,1
2,49,40.0,0,2,0,1,0,1,0,0,1,1,0
2,78,70.0,2,1,2,1,0,0,0,1,0,1,0
0,38,55.0,0,2,0,0,1,0,0,0,0,0,1
2,81,75.0,2,2,0,1,0,0,1,0,0,0,1
3,75,62.5,0,1,1,1,0,0,0,1,0,1,1
0,74,80.0,1,2,1,0,0,1,0,0,1,1,1
6,72,78.5,0,0,1,1,1,0,0,0,1,0,1
2,100,92.5,4,1,1,1,0,1,0,0,1,0,0
4,60,61.5,0,1,1,0,0,1,0,0,1,1,0
1,46,55.0,0,2,0,0,1,0,0,0,0,1,1
2,81,79.0,2,0,1,1,0,0,1,0,0,1,1
1,96,93.5,1,2,1,0,0,0,1,0,1,1,1
3,68,74.0,0,0,1,0,0,1,0,0,1,1,1
2,68,64.0,0,1,0,1,0,0,0,0,0,1,1
0,54,46.5,3,0,2,1,1,0,0,0,1,0,1
2,56,69.0,0,1,0,0,1,0,0,0,0,1,1
4,45,58.5,4,1,2,0,0,1,0,0,0,1,1
1,51,53.5,0,1,0,1,0,1,0,0,1,1,1
1,74,73.5,4,2,1,1,0,1,0,0,0,1,1
2,61,82.0,0,0,1,0,0,1,0,0,1,1,1
5,53,59.5,3,2,1,0,0,1,0,0,1,1,1
3,66,82.5,3,2,1,0,0,1,0,0,1,1,0
2,62,63.0,0,0,1,0,0,1,0,0,0,0,1
3,64,74.0,1,2,1,0,0,0,1,0,1,1,0
1,58,57.5,0,0,0,0,0,0,1,0,0,1,1
5,54,54.0,0,2,0,0,0,0,0,1,1,0,1
1,57,69.0,0,2,1,0,0,1,0,0,1,1,1
4,86,76.0,4,1,1,1,0,0,0,1,1,1,0
2,42,49.5,3,0,1,0,1,0,0,0,1,1,1
0,72,77.0,0,2,1,0,0,1,0,0,1,1,1
2,53,67.5,0,2,0,0,1,0,0,0,0,1,1
3,42,48.5,1,1,0,0,0,0,0,1,0,1,0
1,64,61.0,3,1,1,1,0,1,0,0,0,1,0
5,49,72.5,3,2,1,0,0,0,0,1,0,0,1
0,100,87.5,2,2,1,1,0,0,1,0,1,1,1
3,77,78.0,0,1,2,1,0,1,0,0,1,0,1
1,56,57.5,1,1,0,0,1,0,0,0,1,1,1
2,62,77.5,1,2,0,0,1,0,0,0,1,0,0
4,69,72.5,0,1,1,0,0,0,1,0,1,1,1
0,48,64.0,1,2,1,0,0,1,0,0,1,1,1
1,87,84.5,2,0,1,1,0,0,1,0,1,1,1
0,61,66.5,0,2,1,0,0,0,1,0,1,1,1
2,67,62.0,0,1,0,1,0,0,1,0,0,1,1
5,57,75.0,4,1,0,0,1,0,0,0,1,0,1
4,61,63.0,0,1,0,0,0,1,0,0,0,1,1
1,66,73.5,0,1,1,0,0,0,0,0,1,1,1
2,98,86.5,2,1,2,1,0,0,0,1,1,0,1
4,39,56.0,3,2,1,0,0,1,0,0,1,0,1
0,61,55.0,1,1,1,1,0,1,0,0,1,1,1
2,44,57.5,1,2,0,0,0,0,0,0,1,1,1
1,53,57.5,2,1,0,0,0,0,0,1,0,0,1
3,59,58.0,4,2,1,1,0,0,0,0,1,0,0
0,58,58.5,3,2,1,1,0,1,0,0,1,1,1
2,71,78.5,1,1,2,0,0,1,0,0,1,1,1
3,58,68.5,1,0,0,0,0,0,0,1,0,0,1
0,69,86.0,0,2,0,0,0,0,1,0,0,0,1
0,56,49.0,3,0,1,1,0,0,0,1,0,1,1
2,84,88.5,1,2,1,0,1,0,0,0,1,1,0
2,58,56.0,2,1,0,1,0,1,0,0,1,1,1
5,74,73.5,0,1,1,1,0,1,0,0,0,1,1
3,82,75.5,2,1,1,1,0,1,0,0,1,1,0
1,87,95.0,1,2,1,0,0,0,0,1,1,0,1
2,39,58.5,0,0,0,0,1,0,0,0,0,0,1
2,95,81.5,3,1,1,1,1,0,0,0,1,1,1
3,68,54.5,0,1,0,1,0,1,0,0,0,1,1
1,51,69.0,2,0,1,0,0,1,0,0,1,0,0
2,65,82.0,4,1,1,0,0,1,0,0,1,0,1
0,95,81.0,0,1,1,1,0,0,0,1,1,0,1
1,54,66.0,2,0,1,0,0,0,0,0,1,1,1
2,52,44.5,0,1,1,1,0,1,0,0,0,1,1
1,79,64.0,2,1,1,1,0,0,0,1,0,1,0
4,71,66.0,1,1,2,1,0,0,1,0,1,1,0
4,58,65.5,3,2,1,0,0,1,0,0,1,1,0
4,77,78.5,1,2,0,0,0,0,0,1,1,1,1
4,49,52.5,0,2,2,0,0,0,0,0,1,1,1
1,49,63.5,1,1,1,0,0,0,1,0,0,0,1
3,84,74.0,1,2,1,1,0,0,1,0,1,0,1
3,62,76.5,0,0,0,0,0,1,0,0,1,0,0
0,83,69.5,2,1,1,1,0,0,0,1,1,0,1
1,73,60.5,0,0,2,1,0,0,0,1,0,1,1
2,53,70.0,1,1,2,0,0,0,1,0,0,0,0
1,62,60.5,3,1,0,0,0,0,0,0,1,1,1
2,74,71.5,0,2,0,1,0,1,0,0,1,0,1
1,59,53.0,1,1,1,1,1,0,0,0,1,1,1
3,72,71.0,2,1,1,0,0,0,0,0,1,1,0
1,62,64.0,0,2,2,0,0,1,0,0,0,1,0
2,70,88.5,0,2,0,0,0,0,1,0,0,1,0
0,45,39.0,3,0,2,1,0,1,0,0,0,1,1
4,69,69.5,3,1,1,0,1,0,0,0,1,1,1
4,85,89.5,1,1,1,0,1,0,0,0,1,0,0
2,62,77.5,0,1,1,0,0,0,1,0,0,0,0
4,68,75.5,0,1,1,0,0,0,1,0,1,1,0
3,63,56.5,1,1,1,1,1,0,0,0,1,1,1
3,88,92.5,1,1,1,0,0,1,0,0,1,0,0
2,34,50.5,0,1,0,0,0,0,1,0,0,0,0
3,70,85.5,2,1,0,0,0,1,0,0,0,1,1
4,50,62.0,4,1,1,1,0,0,0,0,0,0,1
3,66,63.5,0,2,1,1,1,0,0,0,0,1,1
2,50,50.5,0,1,1,1,1,0,0,0,0,1,1
1,56,66.5,0,0,2,0,0,0,0,1,0,1,0
2,86,68.5,1,2,1,1,0,0,0,1,1,1,1
4,66,64.5,2,1,2,1,0,0,1,0,0,0,0
3,65,62.0,0,2,1,1,0,0,1,0,1,1,0
4,50,42.5,0,1,1,1,0,1,0,0,0,1,0
1,87,78.0,0,1,1,1,0,1,0,0,1,1,1
2,56,76.5,2,1,0,0,0,1,0,0,0,0,1
3,33,50.0,0,1,1,0,0,0,0,0,0,1,0
3,79,90.5,1,2,0,0,1,0,0,0,1,1,0
1,69,70.5,0,1,0,1,0,0,1,0,0,0,1
4,55,45.0,1,1,2,1,1,0,0,0,1,1,0
1,67,63.0,0,2,0,1,0,0,1,0,1,0,1
2,61,61.0,0,1,1,0,0,1,0,0,1,1,1
3,26,36.5,0,1,1,0,0,1,0,0,0,1,1
3,78,84.5,2,1,2,0,0,0,1,0,1,0,1
2,71,70.0,4,1,1,1,0,0,1,0,0,1,1
1,87,72.0,2,2,1,1,0,0,1,0,1,1,1
1,59,73.5,0,0,0,0,1,0,0,0,1,0,0
2,48,63.5,3,1,2,0,0,1,0,0,1,0,1
4,77,61.0,0,1,1,1,1,0,0,0,1,1,1
2,90,81.5,1,2,1,1,0,0,0,1,1,1,1
6,69,63.5,4,1,1,1,0,1,0,0,0,1,1
2,74,68.5,0,1,1,1,0,1,0,0,1,0,0
1,70,67.5,1,2,1,1,1,0,0,0,1,1,1
6,70,66.5,3,1,0,1,0,0,1,0,1,0,1
1,71,72.5,4,1,2,1,0,1,0,0,1,0,1
1,66,93.5,2,0,1,0,0,0,0,1,0,0,0
2,97,85.5,0,2,0,1,0,0,0,1,1,1,0
2,43,45.5,0,2,2,1,0,0,0,1,0,0,1
0,63,71.5,0,1,1,0,0,0,1,0,1,1,1
2,49,60.0,0,2,1,0,0,1,0,0,0,1,1
1,71,77.5,0,1,1,1,1,0,0,0,1,0,1
5,48,53.0,0,1,2,0,0,1,0,0,1,0,0
1,70,78.5,2,0,1,0,0,0,0,0,1,0,1
1,51,61.5,2,1,1,0,0,0,1,0,0,1,1
2,66,73.5,2,1,0,0,0,1,0,0,1,1,0
2,64,59.0,0,2,1,1,1,0,0,0,0,1,1
2,91,75.5,0,1,1,1,0,1,0,0,1,0,1
3,71,65.0,0,2,0,1,0,0,1,0,1,1,1
5,65,62.0,0,0,1,1,0,1,0,0,1,1,1
2,74,74.5,3,2,0,1,1,0,0,0,0,0,1
0,82,72.5,0,2,1,1,0,0,0,1,1,1,1
1,27,37.0,2,0,1,0,0,0,1,0,0,1,0
1,61,57.5,3,0,2,1,1,0,0,0,1,1,1
0,66,75.5,2,2,0,0,1,0,0,0,1,1,1
4,89,76.0,0,1,1,1,0,0,1,0,1,1,0
1,81,93.0,1,1,1,0,0,0,1,0,1,1,0
0,57,53.0,1,1,1,1,0,0,1,0,1,1,1
3,72,73.0,0,2,0,1,0,1,0,0,1,1,1
4,67,89.5,0,1,1,0,0,0,1,0,0,0,0
1,63,60.0,0,2,1,1,0,1,0,0,1,1,0
2,54,64.5,1,2,1,0,0,1,0,0,1,1,1
1,56,72.0,1,2,1,0,0,1,0,0,1,1,1
1,37,52.0,2,2,1,0,1,0,0,0,0,1,1
1,61,63.0,2,1,1,0,1,0,0,0,0,1,0
4,63,59.5,1,1,1,1,0,1,0,0,1,1,1
2,62,56.5,2,2,1,1,0,0,0,0,0,0,1
2,96,100.0,1,2,1,0,0,0,1,0,1,0,1
2,59,69.5,0,2,1,0,0,1,0,0,1,0,1
2,61,56.5,3,1,0,1,0,1,0,0,1,1,1
0,48,60.0,0,2,1,0,1,0,0,0,1,1,1
4,93,86.0,1,2,1,1,1,0,0,0,1,1,1
3,60,64.5,2,2,1,0,0,1,0,0,0,1,1
3,58,69.0,3,1,1,0,0,0,0,0,0,0,0
2,89,94.0,3,0,1,0,0,0,0,1,1,1,0
3,43,39.5,0,1,1,1,1,0,0,0,1,1,1
2,62,75.0,2,2,1,0,0,0,0,0,0,0,0
0,65,74.0,0,0,0,0,1,0,0,0,1,0,1
4,77,64.5,1,1,1,1,1,0,0,0,1,0,0
2,39,43.5,2,2,2,0,1,0,0,0,0,1,1
3,41,52.5,2,1,1,0,0,1,0,0,0,1,1
1,55,59.5,4,1,1,1,0,1,0,0,0,0,1
1,66,70.0,0,2,0,1,0,1,0,0,0,1,1
1,43,61.0,0,1,1,0,0,0,1,0,1,0,1
1,71,82.5,1,0,1,0,0,1,0,0,0,1,1
2,71,80.5,0,1,0,0,0,0,1,0,0,1,1
1,77,77.0,0,1,2,0,1,0,0,0,1,1,1
0,82,72.0,1,1,1,1,0,0,0,1,1,1,1
4,63,70.5,3,1,1,0,0,0,0,1,0,1,0
2,57,58.5,2,1,1,0,0,0,0,1,0,1,1
1,29,33.0,1,1,2,1,1,0,0,0,0,1,1
3,79,70.5,0,1,1,1,0,0,0,1,1,1,1
2,67,58.0,2,0,1,1,0,1,0,0,1,1,1
3,50,53.5,0,1,1,0,0,0,1,0,1,1,0
1,69,58.0,0,2,1,1,0,0,0,0,1,1,1
2,82,88.0,1,0,2,0,0,1,0,0,1,1,0
1,70,90.5,4,1,2,0,0,1,0,0,0,1,1
1,54,61.5,1,2,1,1,0,0,0,0,0,0,1
4,71,72.5,2,0,1,1,0,0,0,1,0,1,0
1,98,94.0,0,1,2,0,0,0,0,1,1,1,0
2,31,36.5,2,2,1,0,0,1,0,0,1,1,1
4,50,57.5,0,1,0,0,0,1,0,0,1,1,0
2,61,59.0,0,2,0,1,1,0,0,0,1,0,1
3,49,56.0,0,1,1,0,0,1,0,0,1,0,0
3,73,74.5,0,2,1,0,0,0,1,0,0,0,1
1,49,69.0,1,1,1,0,0,0,1,0,0,1,0
1,86,86.0,2,1,1,0,0,1,0,0,1,0,1
2,66,69.5,1,1,2,0,0,1,0,0,1,1,1
3,67,62.0,2,1,1,1,0,0,1,0,1,1,1
0,93,90.0,0,1,1,1,0,0,0,0,1,0,0
4,58,60.5,2,1,2,0,1,0,0,0,0,1,1
1,86,86.0,4,2,1,0,0,0,0,1,1,1,0
2,74,77.0,0,1,0,0,1,0,0,0,1,1,1
0,45,48.5,0,0,1,1,1,0,0,0,0,0,1
3,75,69.5,0,0,1,1,0,0,1,0,1,1,0
2,55,64.5,3,0,0,1,1,0,0,0,1,0,1
4,81,84.0,2,1,1,0,1,0,0,0,1,1,1
3,66,80.0,2,1,0,0,0,0,0,1,0,1,1
1,60,63.5,1,1,1,0,0,1,0,0,1,1,1
3,82,78.0,3,1,0,1,0,0,1,0,1,1,0
3,80,78.0,3,2,0,0,0,1,0,0,1,1,1
0,71,82.5,1,1,0,0,1,0,0,0,1,1,1
3,74,76.0,2,2,1,1,1,0,0,0,1,1,1
2,53,50.5,0,1,2,0,1,0,0,0,1,1,1
1,86,77.0,2,1,1,1,0,0,1,0,1,1,1
3,81,64.5,0,2,2,1,0,0,1,0,1,1,1
4,77,69.0,0,1,1,1,0,0,0,1,1,1,1
0,54,74.0,0,1,1,0,0,0,1,0,1,0,1
1,80,88.0,1,2,1,0,0,0,1,0,1,1,1
1,69,57.0,0,1,1,1,0,0,1,0,1,1,1
4,77,71.0,0,2,1,1,0,1,0,0,1,1,0
2,77,93.0,3,1,1,0,0,1,0,0,1,1,1
2,78,68.5,0,1,0,1,1,0,0,0,1,1,1
3,27,36.5,0,1,2,0,0,1,0,0,0,1,1
2,78,84.0,3,2,2,0,0,0,1,0,1,1,1
3,53,47.0,1,1,2,1,0,1,0,0,0,1,1
1,81,86.5,3,1,0,0,0,0,0,1,1,0,1
1,91,76.5,4,2,0,1,0,1,0,0,1,1,1
2,71,71.5,0,2,1,0,0,0,0,1,1,1,0
1,53,53.0,2,2,1,1,0,1,0,0,0,0,1
4,54,70.0,3,2,0,0,0,0,1,0,1,0,1
3,48,61.0,1,1,0,0,0,1,0,0,1,1,0
1,69,57.5,2,1,2,1,0,1,0,0,1,1,1
1,86,73.5,2,0,1,1,0,0,0,1,1,0,1
2,76,85.0,3,2,1,1,0,1,0,0,1,0,0
4,68,76.5,0,2,2,0,0,0,0,1,1,1,1
2,31,44.5,1,1,1,0,0,1,0,0,0,0,1
4,70,75.5,1,1,1,1,0,0,1,0,1,0,0
2,47,39.5,0,1,1,0,0,0,0,0,1,1,0
1,81,91.0,3,1,1,0,0,1,0,0,1,1,0
1,56,58.5,4,2,1,1,0,0,1,0,0,0,1
1,63,56.5,1,2,1,1,0,0,0,1,0,1,0
2,60,45.5,2,1,0,1,0,0,1,0,1,1,1
0,54,69.0,1,2,1,0,0,1,0,0,1,1,1
1,72,81.0,0,2,1,0,0,1,0,0,1,1,1
1,80,77.5,2,2,1,1,0,0,0,0,1,1,1
4,77,69.5,0,1,2,1,0,1,0,0,1,1,1
2,66,59.0,2,0,0,1,0,0,1,0,1,1,1
1,77,75.0,0,1,0,0,0,0,0,0,1,1,1
2,81,82.0,3,1,1,0,0,0,0,1,0,0,0
4,100,100.0,3,1,2,1,0,0,1,0,1,1,1
3,70,60.5,0,1,1,1,0,0,0,1,1,1,1
